antenna_id,latitude,longitude
27114_1442,5.358,-3.383
27115_1442,5.358,-3.383
27116_1442,5.358,-3.383
27117_1442,5.358,-3.383
27118_1442,5.358,-3.383
27119_1442,5.358,-3.383
27461_4011,7.059,-3.965
27462_4011,7.059,-3.965
27463_4011,7.059,-3.965
27464_4011,7.059,-3.965
27465_4011,7.059,-3.965
27466_4011,7.059,-3.965
27467_4011,7.059,-3.965
27468_4011,7.059,-3.965
27469_4011,7.059,-3.965
27121_4011,7.904,-2.837
27122_4011,7.904,-2.837
27123_4011,7.904,-2.837
27124_4011,7.904,-2.837
27125_4011,7.904,-2.837
27126_4011,7.904,-2.837
27127_4011,7.904,-2.837
27128_4011,7.904,-2.837
27129_4011,7.904,-2.837
27520_1402,5.289899826,-3.94904995
27528_1402,5.289899826,-3.94904995
27529_1402,5.289899826,-3.94904995
27941_1402,5.289899826,-3.94904995
27942_1402,5.289899826,-3.94904995
27943_1402,5.289899826,-3.94904995
27944_1402,5.289899826,-3.94904995
27945_1402,5.289899826,-3.94904995
27946_1402,5.289899826,-3.94904995
27947_1402,5.289899826,-3.94904995
27948_1402,5.289899826,-3.94904995
27949_1402,5.289899826,-3.94904995
26890_1301,5.318329811,-4.052010059
26898_1301,5.318329811,-4.052010059
26899_1301,5.318329811,-4.052010059
26911_1301,5.318329811,-4.052010059
26912_1301,5.318329811,-4.052010059
26913_1301,5.318329811,-4.052010059
26914_1301,5.318329811,-4.052010059
26915_1301,5.318329811,-4.052010059
26916_1301,5.318329811,-4.052010059
26917_1301,5.318329811,-4.052010059
26918_1301,5.318329811,-4.052010059
26919_1301,5.318329811,-4.052010059
26951_1302,5.32859993,-4.054850101
26952_1302,5.32859993,-4.054850101
26953_1302,5.32859993,-4.054850101
26954_1302,5.32859993,-4.054850101
26955_1302,5.32859993,-4.054850101
26956_1302,5.32859993,-4.054850101
26957_1302,5.32859993,-4.054850101
26958_1302,5.32859993,-4.054850101
26959_1302,5.32859993,-4.054850101
23071_1192,5.38,-3.871
23072_1192,5.38,-3.871
23073_1192,5.38,-3.871
23074_1192,5.38,-3.871
23075_1192,5.38,-3.871
23076_1192,5.38,-3.871
23077_1192,5.38,-3.871
23078_1192,5.38,-3.871
23079_1192,5.38,-3.871
23150_1192,5.38,-3.871
23158_1192,5.38,-3.871
23159_1192,5.38,-3.871
25521_1101,5.331689835,-3.976670027
25524_1101,5.331689835,-3.976670027
25527_1101,5.331689835,-3.976670027
27450_1191,5.401810169,-3.948709965
27458_1191,5.401810169,-3.948709965
27459_1191,5.401810169,-3.948709965
27461_1191,5.401810169,-3.948709965
27462_1191,5.401810169,-3.948709965
27463_1191,5.401810169,-3.948709965
27464_1191,5.401810169,-3.948709965
27465_1191,5.401810169,-3.948709965
27466_1191,5.401810169,-3.948709965
27467_1191,5.401810169,-3.948709965
27468_1191,5.401810169,-3.948709965
27469_1191,5.401810169,-3.948709965
61021_1101,5.331689835,-3.976670027
61022_1101,5.331689835,-3.976670027
61023_1101,5.331689835,-3.976670027
61024_1101,5.331689835,-3.976670027
61025_1101,5.331689835,-3.976670027
61026_1101,5.331689835,-3.976670027
61027_1101,5.331689835,-3.976670027
61028_1101,5.331689835,-3.976670027
61029_1101,5.331689835,-3.976670027
61101_1101,5.331689835,-3.976670027
61102_1101,5.331689835,-3.976670027
61103_1101,5.331689835,-3.976670027
61104_1101,5.331689835,-3.976670027
61105_1101,5.331689835,-3.976670027
61106_1101,5.331689835,-3.976670027
61107_1101,5.331689835,-3.976670027
61108_1101,5.331689835,-3.976670027
61109_1101,5.331689835,-3.976670027
310_1271,5.362070084,-3.972959995
318_1271,5.362070084,-3.972959995
319_1271,5.362070084,-3.972959995
763137_2191,5.368959904,-3.956720114
763138_2191,5.368959904,-3.956720114
763139_2191,5.368959904,-3.956720114
241429_4072,7.633,-5.035
241430_4072,7.633,-5.035
241431_4072,7.633,-5.035
769793_5011,7.72,-2.97
769794_5011,7.72,-2.97
769795_5011,7.72,-2.97
653589_2372,5.346320152,-4.114029884
653590_2372,5.346320152,-4.114029884
653591_2372,5.346320152,-4.114029884
774913_2192,5.38,-3.871
774914_2192,5.38,-3.871
774915_2192,5.38,-3.871
714497_2442,5.228,-3.759
714498_2442,5.228,-3.759
714499_2442,5.228,-3.759
761365_2101,5.331689835,-3.976670027
711959_2371,5.353270054,-4.064080238
697109_2401,5.30809021,-4.00688982
697110_2401,5.30809021,-4.00688982
697111_2401,5.30809021,-4.00688982
729109_2062,5.327730179,-4.019899845
729110_2062,5.327730179,-4.019899845
729111_2062,5.327730179,-4.019899845
762113_2441,5.271,-3.796
762114_2441,5.271,-3.796
762115_2441,5.271,-3.796
116993_2582,5.424530029,-4.000160217
116994_2582,5.424530029,-4.000160217
116995_2582,5.424530029,-4.000160217
137237_4073,8.945,-6.255
137238_4073,8.945,-6.255
137239_4073,8.945,-6.255
386069_2311,5.325,-4.228
386070_2311,5.325,-4.228
386071_2311,5.325,-4.228
251157_5011,7.493,-3.252
251158_5011,7.493,-3.252
251159_5011,7.493,-3.252
65301_2442,5.199,-3.739
65302_2442,5.199,-3.739
65303_2442,5.199,-3.739
538113_7034,6.571,-8.0
538114_7034,6.571,-8.0
538115_7034,6.571,-8.0
780565_2401,5.29501009,-3.998919964
780566_2401,5.29501009,-3.998919964
780567_2401,5.29501009,-3.998919964
775701_2062,5.351160049,-4.024089813
775702_2062,5.351160049,-4.024089813
775703_2062,5.351160049,-4.024089813
729877_4071,9.465,-5.654
729878_4071,9.465,-5.654
729879_4071,9.465,-5.654
778753_2582,5.416289806,-3.98052001
778754_2582,5.416289806,-3.98052001
778773_2582,5.416289806,-3.98052001
778774_2582,5.416289806,-3.98052001
778775_2582,5.416289806,-3.98052001
778755_2582,5.416289806,-3.98052001
769281_9032,5.867,-4.753
769282_9032,5.867,-4.753
769283_9032,5.867,-4.753
735253_2421,5.289899826,-3.94904995
735254_2421,5.289899826,-3.94904995
735255_2421,5.289899826,-3.94904995
774145_4073,8.305,-4.509
774146_4073,8.305,-4.509
774147_4073,8.305,-4.509
601877_2061,5.322110176,-4.014259815
601878_2061,5.322110176,-4.014259815
601879_2061,5.322110176,-4.014259815
772885_2381,5.379749775,-4.085110188
1172480_2006,5.360099792,-4.092510223
1172481_2006,5.360099792,-4.092510223
1172482_2006,5.360099792,-4.092510223
27541_118,5.363070011,-3.937870026
27542_118,5.363070011,-3.937870026
27543_118,5.363070011,-3.937870026
27545_118,5.363070011,-3.937870026
27546_118,5.363070011,-3.937870026
27547_118,5.363070011,-3.937870026
27455_108,5.401810169,-3.948709965
27456_108,5.401810169,-3.948709965
27457_108,5.401810169,-3.948709965
28001_117,5.378419876,-3.9677701
28002_117,5.378419876,-3.9677701
28003_117,5.378419876,-3.9677701
28005_117,5.378419876,-3.9677701
28006_117,5.378419876,-3.9677701
28007_117,5.378419876,-3.9677701
26571_154,5.867,-4.753
26572_154,5.867,-4.753
26573_154,5.867,-4.753
26575_154,5.867,-4.753
26576_154,5.867,-4.753
26577_154,5.867,-4.753
28221_137,5.342130184,-4.089670181
28222_137,5.342130184,-4.089670181
28223_137,5.342130184,-4.089670181
28031_162,5.45359993,-4.066020012
28032_162,5.45359993,-4.066020012
28033_162,5.45359993,-4.066020012
28035_162,5.45359993,-4.066020012
28036_162,5.45359993,-4.066020012
28037_162,5.45359993,-4.066020012
26891_133,5.318329811,-4.052010059
26892_133,5.318329811,-4.052010059
26893_133,5.318329811,-4.052010059
26895_133,5.318329811,-4.052010059
26896_133,5.318329811,-4.052010059
26897_133,5.318329811,-4.052010059
22805_142,5.289899826,-3.94904995
22806_142,5.289899826,-3.94904995
22807_142,5.289899826,-3.94904995
26581_8032,5.867,-4.753
26582_8032,5.867,-4.753
26583_8032,5.867,-4.753
26584_8032,5.867,-4.753
26585_8032,5.867,-4.753
26586_8032,5.867,-4.753
26587_8032,5.867,-4.753
26588_8032,5.867,-4.753
26589_8032,5.867,-4.753
27561_8031,6.789,-4.472
27562_8031,6.789,-4.472
27563_8031,6.789,-4.472
27564_8031,6.789,-4.472
27565_8031,6.789,-4.472
27566_8031,6.789,-4.472
27567_8031,6.789,-4.472
27568_8031,6.789,-4.472
27569_8031,6.789,-4.472
27581_6033,6.485,-6.386
27582_6033,6.485,-6.386
27583_6033,6.485,-6.386
27584_6033,6.485,-6.386
27585_6033,6.485,-6.386
27586_6033,6.485,-6.386
27587_6033,6.485,-6.386
27588_6033,6.485,-6.386
27589_6033,6.485,-6.386
3001_6033,6.214,-7.494
3002_6033,6.214,-7.494
3003_6033,6.214,-7.494
3004_6033,6.214,-7.494
3005_6033,6.214,-7.494
3006_6033,6.214,-7.494
3007_6033,6.214,-7.494
3008_6033,6.214,-7.494
3009_6033,6.214,-7.494
27591_6033,6.81,-6.011
27592_6033,6.81,-6.011
27593_6033,6.81,-6.011
27594_6033,6.81,-6.011
27595_6033,6.81,-6.011
27596_6033,6.81,-6.011
27597_6033,6.81,-6.011
27598_6033,6.81,-6.011
27599_6033,6.81,-6.011
51661_6034,7.124,-7.456
51662_6034,7.124,-7.456
51663_6034,7.124,-7.456
51664_6034,7.124,-7.456
51665_6034,7.124,-7.456
51666_6034,7.124,-7.456
51667_6034,7.124,-7.456
51668_6034,7.124,-7.456
51669_6034,7.124,-7.456
27440_1311,5.245,-4.321
27448_1311,5.245,-4.321
27449_1311,5.245,-4.321
28591_1372,5.349510193,-4.098450184
28592_1372,5.349510193,-4.098450184
28593_1372,5.349510193,-4.098450184
28594_1372,5.349510193,-4.098450184
28595_1372,5.349510193,-4.098450184
28596_1372,5.349510193,-4.098450184
28597_1372,5.349510193,-4.098450184
28598_1372,5.349510193,-4.098450184
28599_1372,5.349510193,-4.098450184
28600_1372,5.349510193,-4.098450184
28608_1372,5.349510193,-4.098450184
28609_1372,5.349510193,-4.098450184
27221_4012,6.745,-3.346
27222_4012,6.745,-3.346
27223_4012,6.745,-3.346
27224_4012,6.745,-3.346
27225_4012,6.745,-3.346
27226_4012,6.745,-3.346
27227_4012,6.745,-3.346
27228_4012,6.745,-3.346
27229_4012,6.745,-3.346
27241_4012,6.138,-3.383
27242_4012,6.138,-3.383
27243_4012,6.138,-3.383
27244_4012,6.138,-3.383
27245_4012,6.138,-3.383
27246_4012,6.138,-3.383
27247_4012,6.138,-3.383
27248_4012,6.138,-3.383
27249_4012,6.138,-3.383
27251_4012,6.582,-3.627
27252_4012,6.582,-3.627
27253_4012,6.582,-3.627
27254_4012,6.582,-3.627
27255_4012,6.582,-3.627
27256_4012,6.582,-3.627
27257_4012,6.582,-3.627
27258_4012,6.582,-3.627
27259_4012,6.582,-3.627
39130_4011,7.146,-3.214
39138_4011,7.146,-3.214
39139_4011,7.146,-3.214
24871_1401,5.312739849,-3.993040085
24872_1401,5.312739849,-3.993040085
24873_1401,5.312739849,-3.993040085
24874_1401,5.312739849,-3.993040085
24875_1401,5.312739849,-3.993040085
24876_1401,5.312739849,-3.993040085
24877_1401,5.312739849,-3.993040085
24878_1401,5.312739849,-3.993040085
24879_1401,5.312739849,-3.993040085
27200_1062,5.351160049,-4.024089813
27208_1062,5.351160049,-4.024089813
27209_1062,5.351160049,-4.024089813
27211_1062,5.351160049,-4.024089813
27212_1062,5.351160049,-4.024089813
27213_1062,5.351160049,-4.024089813
27214_1062,5.351160049,-4.024089813
27215_1062,5.351160049,-4.024089813
27216_1062,5.351160049,-4.024089813
27217_1062,5.351160049,-4.024089813
27218_1062,5.351160049,-4.024089813
27219_1062,5.351160049,-4.024089813
28010_1351,5.317590237,-4.091460228
28018_1351,5.317590237,-4.091460228
28019_1351,5.317590237,-4.091460228
28131_1351,5.317590237,-4.091460228
28132_1351,5.317590237,-4.091460228
28133_1351,5.317590237,-4.091460228
28134_1351,5.317590237,-4.091460228
28135_1351,5.317590237,-4.091460228
28136_1351,5.317590237,-4.091460228
28137_1351,5.317590237,-4.091460228
28138_1351,5.317590237,-4.091460228
28139_1351,5.317590237,-4.091460228
27441_1191,5.371059895,-3.978810072
27442_1191,5.371059895,-3.978810072
27443_1191,5.371059895,-3.978810072
27444_1191,5.371059895,-3.978810072
27445_1191,5.371059895,-3.978810072
27446_1191,5.371059895,-3.978810072
27447_1191,5.371059895,-3.978810072
27448_1191,5.371059895,-3.978810072
27449_1191,5.371059895,-3.978810072
27540_1192,5.363070011,-3.937870026
27548_1192,5.363070011,-3.937870026
27549_1192,5.363070011,-3.937870026
27951_1192,5.363070011,-3.937870026
27952_1192,5.363070011,-3.937870026
27953_1192,5.363070011,-3.937870026
27954_1192,5.363070011,-3.937870026
27955_1192,5.363070011,-3.937870026
27956_1192,5.363070011,-3.937870026
27957_1192,5.363070011,-3.937870026
27958_1192,5.363070011,-3.937870026
27959_1192,5.363070011,-3.937870026
28040_1191,5.378419876,-3.9677701
28048_1191,5.378419876,-3.9677701
28049_1191,5.378419876,-3.9677701
28181_1191,5.378419876,-3.9677701
28182_1191,5.378419876,-3.9677701
28183_1191,5.378419876,-3.9677701
28184_1191,5.378419876,-3.9677701
28185_1191,5.378419876,-3.9677701
28186_1191,5.378419876,-3.9677701
28187_1191,5.378419876,-3.9677701
28188_1191,5.378419876,-3.9677701
28189_1191,5.378419876,-3.9677701
779285_2191,5.378419876,-3.9677701
779286_2191,5.378419876,-3.9677701
779287_2191,5.378419876,-3.9677701
782869_2372,5.349510193,-4.098450184
782870_2372,5.349510193,-4.098450184
782871_2372,5.349510193,-4.098450184
782081_8092,4.741,-6.63
782082_8092,4.741,-6.63
782101_8092,4.741,-6.63
782102_8092,4.741,-6.63
782103_8092,4.741,-6.63
782083_8092,4.741,-6.63
777985_2192,5.363070011,-3.937870026
777986_2192,5.363070011,-3.937870026
778005_2192,5.363070011,-3.937870026
778006_2192,5.363070011,-3.937870026
778007_2192,5.363070011,-3.937870026
777987_2192,5.363070011,-3.937870026
7957_2442,5.423,-3.271
7958_2442,5.423,-3.271
7959_2442,5.423,-3.271
7701_8092,5.304,-5.241
7702_8092,5.304,-5.241
7703_8092,5.304,-5.241
50965_2611,5.531,-4.096
50966_2611,5.531,-4.096
50967_2611,5.531,-4.096
73729_2061,5.311880112,-4.004010201
73730_2061,5.311880112,-4.004010201
73749_2061,5.311880112,-4.004010201
73750_2061,5.311880112,-4.004010201
73751_2061,5.311880112,-4.004010201
73731_2061,5.311880112,-4.004010201
783873_9031,6.927,-5.502
783874_9031,6.927,-5.502
783875_9031,6.927,-5.502
374805_4071,9.519,-6.198
374806_4071,9.519,-6.198
374807_4071,9.519,-6.198
11521_5012,6.116,-3.871
11522_5012,6.116,-3.871
11523_5012,6.116,-3.871
343061_8092,4.949,-6.089
343062_8092,4.949,-6.089
343063_8092,4.949,-6.089
640277_4073,8.121,-5.091
640278_4073,8.121,-5.091
640279_4073,8.121,-5.091
776193_2191,5.371059895,-3.978810072
776194_2191,5.371059895,-3.978810072
776213_2191,5.371059895,-3.978810072
776214_2191,5.371059895,-3.978810072
776215_2191,5.371059895,-3.978810072
776195_2191,5.371059895,-3.978810072
779029_2421,5.309919834,-3.960740089
779030_2421,5.309919834,-3.960740089
779031_2421,5.309919834,-3.960740089
606465_2581,5.416289806,-3.98052001
606466_2581,5.416289806,-3.98052001
606467_2581,5.416289806,-3.98052001
781077_2372,5.342130184,-4.089670181
781078_2372,5.342130184,-4.089670181
781079_2372,5.342130184,-4.089670181
692245_2442,5.217,-3.74
692246_2442,5.217,-3.74
692247_2442,5.217,-3.74
778261_2281,5.351059914,-4.008190155
778262_2281,5.351059914,-4.008190155
778263_2281,5.351059914,-4.008190155
773141_2381,5.379749775,-4.085110188
777237_2381,5.52,-4.303
28565_807,6.658,-4.697
28566_807,6.658,-4.697
28567_807,6.658,-4.697
28045_117,5.378419876,-3.9677701
28046_117,5.378419876,-3.9677701
28047_117,5.378419876,-3.9677701
27451_108,5.401810169,-3.948709965
27452_108,5.401810169,-3.948709965
27453_108,5.401810169,-3.948709965
27425_117,5.371059895,-3.978810072
27426_117,5.371059895,-3.978810072
27427_117,5.371059895,-3.978810072
27981_108,5.416289806,-3.98052001
27982_108,5.416289806,-3.98052001
27983_108,5.416289806,-3.98052001
27985_108,5.416289806,-3.98052001
27986_108,5.416289806,-3.98052001
27987_108,5.416289806,-3.98052001
27441_155,5.245,-4.321
27442_155,5.245,-4.321
27443_155,5.245,-4.321
27445_155,5.245,-4.321
27446_155,5.245,-4.321
27447_155,5.245,-4.321
28225_137,5.342130184,-4.089670181
28226_137,5.342130184,-4.089670181
28227_137,5.342130184,-4.089670181
28285_155,5.251,-4.205
28286_155,5.251,-4.205
28287_155,5.251,-4.205
29221_161,5.921,-4.209
29222_161,5.921,-4.209
29223_161,5.921,-4.209
29225_161,5.921,-4.209
29226_161,5.921,-4.209
29227_161,5.921,-4.209
28231_310,9.963,-5.166
28232_310,9.963,-5.166
28233_310,9.963,-5.166
28235_310,9.963,-5.166
28236_310,9.963,-5.166
28237_310,9.963,-5.166
29291_134,5.339169979,-4.101109982
29292_134,5.339169979,-4.101109982
29293_134,5.339169979,-4.101109982
26311_308,6.872,-4.397
26312_308,6.872,-4.397
26313_308,6.872,-4.397
27201_111,5.351160049,-4.024089813
27202_111,5.351160049,-4.024089813
27203_111,5.351160049,-4.024089813
27205_111,5.351160049,-4.024089813
27206_111,5.351160049,-4.024089813
27207_111,5.351160049,-4.024089813
27555_101,5.351059914,-4.008190155
27556_101,5.351059914,-4.008190155
27557_101,5.351059914,-4.008190155
26875_143,5.312739849,-3.993040085
26876_143,5.312739849,-3.993040085
26877_143,5.312739849,-3.993040085
27521_142,5.289899826,-3.94904995
27522_142,5.289899826,-3.94904995
27523_142,5.289899826,-3.94904995
27381_8031,6.907,-5.129
27382_8031,6.907,-5.129
27383_8031,6.907,-5.129
27384_8031,6.907,-5.129
27385_8031,6.907,-5.129
27386_8031,6.907,-5.129
27387_8031,6.907,-5.129
27388_8031,6.907,-5.129
27389_8031,6.907,-5.129
29220_8032,5.921,-4.209
29228_8032,5.921,-4.209
29229_8032,5.921,-4.209
29501_8032,5.921,-4.209
29502_8032,5.921,-4.209
29503_8032,5.921,-4.209
29504_8032,5.921,-4.209
29505_8032,5.921,-4.209
29506_8032,5.921,-4.209
29507_8032,5.921,-4.209
29508_8032,5.921,-4.209
29509_8032,5.921,-4.209
28851_7093,5.78,-6.481
28852_7093,5.78,-6.481
28853_7093,5.78,-6.481
28854_7093,5.78,-6.481
28855_7093,5.78,-6.481
28856_7093,5.78,-6.481
28857_7093,5.78,-6.481
28858_7093,5.78,-6.481
28859_7093,5.78,-6.481
28360_7092,4.741,-6.63
28368_7092,4.741,-6.63
28369_7092,4.741,-6.63
28531_7092,4.741,-6.63
28532_7092,4.741,-6.63
28533_7092,4.741,-6.63
28534_7092,4.741,-6.63
28535_7092,4.741,-6.63
28536_7092,4.741,-6.63
28537_7092,4.741,-6.63
28538_7092,4.741,-6.63
28539_7092,4.741,-6.63
28671_7092,5.304,-5.241
28672_7092,5.304,-5.241
28673_7092,5.304,-5.241
28674_7092,5.304,-5.241
28675_7092,5.304,-5.241
28676_7092,5.304,-5.241
28677_7092,5.304,-5.241
28678_7092,5.304,-5.241
28679_7092,5.304,-5.241
59767_7092,5.271,-5.523
59768_7092,5.271,-5.523
59769_7092,5.271,-5.523
27291_7091,5.976,-5.842
27292_7091,5.976,-5.842
27293_7091,5.976,-5.842
27294_7091,5.976,-5.842
27295_7091,5.976,-5.842
27296_7091,5.976,-5.842
27297_7091,5.976,-5.842
27298_7091,5.976,-5.842
27299_7091,5.976,-5.842
28230_3071,9.963,-5.166
28238_3071,9.963,-5.166
28239_3071,9.963,-5.166
28341_3071,9.963,-5.166
28342_3071,9.963,-5.166
28343_3071,9.963,-5.166
28344_3071,9.963,-5.166
28345_3071,9.963,-5.166
28346_3071,9.963,-5.166
28347_3071,9.963,-5.166
28348_3071,9.963,-5.166
28349_3071,9.963,-5.166
27361_3073,8.457,-4.697
27362_3073,8.457,-4.697
27363_3073,8.457,-4.697
27364_3073,8.457,-4.697
27365_3073,8.457,-4.697
27366_3073,8.457,-4.697
27367_3073,8.457,-4.697
27368_3073,8.457,-4.697
27369_3073,8.457,-4.697
42020_3071,10.57,-6.518
42028_3071,10.57,-6.518
42029_3071,10.57,-6.518
27681_1611,5.463200092,-4.011109829
27682_1611,5.463200092,-4.011109829
27683_1611,5.463200092,-4.011109829
27684_1611,5.463200092,-4.011109829
27685_1611,5.463200092,-4.011109829
27686_1611,5.463200092,-4.011109829
27687_1611,5.463200092,-4.011109829
27688_1611,5.463200092,-4.011109829
27689_1611,5.463200092,-4.011109829
27980_1582,5.416289806,-3.98052001
27988_1582,5.416289806,-3.98052001
27989_1582,5.416289806,-3.98052001
28161_1582,5.416289806,-3.98052001
28162_1582,5.416289806,-3.98052001
28163_1582,5.416289806,-3.98052001
28164_1582,5.416289806,-3.98052001
28165_1582,5.416289806,-3.98052001
28166_1582,5.416289806,-3.98052001
28167_1582,5.416289806,-3.98052001
28168_1582,5.416289806,-3.98052001
28169_1582,5.416289806,-3.98052001
28171_1611,5.45359993,-4.066020012
28172_1611,5.45359993,-4.066020012
28173_1611,5.45359993,-4.066020012
28174_1611,5.45359993,-4.066020012
28175_1611,5.45359993,-4.066020012
28176_1611,5.45359993,-4.066020012
28177_1611,5.45359993,-4.066020012
28178_1611,5.45359993,-4.066020012
28179_1611,5.45359993,-4.066020012
28381_1442,5.217,-3.74
28382_1442,5.217,-3.74
28383_1442,5.217,-3.74
28384_1442,5.217,-3.74
28385_1442,5.217,-3.74
28386_1442,5.217,-3.74
28387_1442,5.217,-3.74
28388_1442,5.217,-3.74
28389_1442,5.217,-3.74
28431_1311,5.304,-4.378
28432_1311,5.304,-4.378
28433_1311,5.304,-4.378
28434_1311,5.304,-4.378
28435_1311,5.304,-4.378
28436_1311,5.304,-4.378
28437_1311,5.304,-4.378
28438_1311,5.304,-4.378
28439_1311,5.304,-4.378
28521_1311,5.207,-4.434
28522_1311,5.207,-4.434
28523_1311,5.207,-4.434
28524_1311,5.207,-4.434
28525_1311,5.207,-4.434
28526_1311,5.207,-4.434
28527_1311,5.207,-4.434
28528_1311,5.207,-4.434
28529_1311,5.207,-4.434
27211_1381,5.52,-4.303
27214_1381,5.52,-4.303
28280_1311,5.251,-4.205
28288_1311,5.251,-4.205
28289_1311,5.251,-4.205
28441_4012,6.68,-3.984
28442_4012,6.68,-3.984
28443_4012,6.68,-3.984
28444_4012,6.68,-3.984
28445_4012,6.68,-3.984
28446_4012,6.68,-3.984
28447_4012,6.68,-3.984
28448_4012,6.68,-3.984
28449_4012,6.68,-3.984
65361_4011,7.872,-3.984
65362_4011,7.872,-3.984
65363_4011,7.872,-3.984
65364_4011,7.872,-3.984
65365_4011,7.872,-3.984
65366_4011,7.872,-3.984
65367_4011,7.872,-3.984
65368_4011,7.872,-3.984
65369_4011,7.872,-3.984
29471_1061,5.317989826,-4.02244997
29472_1061,5.317989826,-4.02244997
29473_1061,5.317989826,-4.02244997
29474_1061,5.317989826,-4.02244997
29475_1061,5.317989826,-4.02244997
29476_1061,5.317989826,-4.02244997
29477_1061,5.317989826,-4.02244997
29478_1061,5.317989826,-4.02244997
29479_1061,5.317989826,-4.02244997
29481_1061,5.317989826,-4.02244997
29484_1061,5.317989826,-4.02244997
20180_1191,5.381480217,-3.985379934
20188_1191,5.381480217,-3.985379934
20189_1191,5.381480217,-3.985379934
27420_1191,5.371059895,-3.978810072
27428_1191,5.371059895,-3.978810072
27429_1191,5.371059895,-3.978810072
28000_1191,5.378419876,-3.9677701
28008_1191,5.378419876,-3.9677701
28009_1191,5.378419876,-3.9677701
28171_1191,5.378419876,-3.9677701
28172_1191,5.378419876,-3.9677701
28173_1191,5.378419876,-3.9677701
28174_1191,5.378419876,-3.9677701
28175_1191,5.378419876,-3.9677701
28176_1191,5.378419876,-3.9677701
28177_1191,5.378419876,-3.9677701
28178_1191,5.378419876,-3.9677701
28179_1191,5.378419876,-3.9677701
265217_8091,6.138,-6.837
265218_8091,6.138,-6.837
265219_8091,6.138,-6.837
2817_2582,5.416289806,-3.98052001
2818_2582,5.416289806,-3.98052001
2819_2582,5.416289806,-3.98052001
294657_8092,5.022,-7.418
294658_8092,5.022,-7.418
294659_8092,5.022,-7.418
734485_2442,5.271,-3.308
734486_2442,5.271,-3.308
734487_2442,5.271,-3.308
771073_2192,5.366960049,-3.899270058
771074_2192,5.366960049,-3.899270058
771075_2192,5.366960049,-3.899270058
779265_2191,5.378419876,-3.9677701
779266_2191,5.378419876,-3.9677701
779267_2191,5.378419876,-3.9677701
732693_2371,5.353270054,-4.064080238
732694_2371,5.353270054,-4.064080238
732695_2371,5.353270054,-4.064080238
783361_2192,5.380720139,-3.913300037
783362_2192,5.380720139,-3.913300037
783363_2192,5.380720139,-3.913300037
771349_2301,5.338570118,-4.047830105
771350_2301,5.338570118,-4.047830105
771351_2301,5.338570118,-4.047830105
769537_2442,5.412,-3.515
769538_2442,5.412,-3.515
769539_2442,5.412,-3.515
785665_2372,5.342130184,-4.089670181
785666_2372,5.342130184,-4.089670181
785667_2372,5.342130184,-4.089670181
2305_5012,5.867,-3.928
2306_5012,5.867,-3.928
2307_5012,5.867,-3.928
173077_2301,5.319630146,-4.036200047
173078_2301,5.319630146,-4.036200047
173079_2301,5.319630146,-4.036200047
3841_2582,5.410630226,-4.00233984
3842_2582,5.410630226,-4.00233984
3843_2582,5.410630226,-4.00233984
67861_7034,7.157,-6.311
67862_7034,7.157,-6.311
67863_7034,7.157,-6.311
341761_2251,5.436769962,-4.013130188
341762_2251,5.436769962,-4.013130188
341763_2251,5.436769962,-4.013130188
137749_7032,8.197,-6.611
137750_7032,8.197,-6.611
137751_7032,8.197,-6.611
364053_5012,6.864,-3.477
364054_5012,6.864,-3.477
364055_5012,6.864,-3.477
364565_5012,6.138,-3.346
364566_5012,6.138,-3.346
364567_5012,6.138,-3.346
379157_8092,5.304,-6.03
379158_8092,5.304,-6.03
379159_8092,5.304,-6.03
783617_4071,9.313,-5.316
783618_4071,9.313,-5.316
783619_4071,9.313,-5.316
382741_5011,7.98,-2.745
382742_5011,7.98,-2.745
382743_5011,7.98,-2.745
269589_2371,5.379749775,-4.085110188
269590_2371,5.379749775,-4.085110188
269591_2371,5.379749775,-4.085110188
252181_4071,9.887,-6.424
252182_4071,9.887,-6.424
252183_4071,9.887,-6.424
443669_7033,6.214,-7.494
443670_7033,6.214,-7.494
443671_7033,6.214,-7.494
441621_2381,5.379749775,-4.085110188
441622_2381,5.379749775,-4.085110188
441623_2381,5.379749775,-4.085110188
180501_2401,5.299499989,-4.004179955
180502_2401,5.299499989,-4.004179955
180503_2401,5.299499989,-4.004179955
183573_7033,6.16,-7.024
183574_7033,6.16,-7.024
183575_7033,6.16,-7.024
167169_2192,5.380720139,-3.913300037
167170_2192,5.380720139,-3.913300037
167171_2192,5.380720139,-3.913300037
755733_2401,5.312739849,-3.993040085
755734_2401,5.312739849,-3.993040085
755735_2401,5.312739849,-3.993040085
775681_2062,5.351160049,-4.024089813
775682_2062,5.351160049,-4.024089813
775683_2062,5.351160049,-4.024089813
764949_2271,5.333710194,-3.936310053
764950_2271,5.333710194,-3.936310053
764951_2271,5.333710194,-3.936310053
612117_4072,7.742,-5.072
612118_4072,7.742,-5.072
612119_4072,7.742,-5.072
751381_2421,5.299769878,-3.96532011
751382_2421,5.299769878,-3.96532011
751383_2421,5.299769878,-3.96532011
751125_2582,5.398690224,-4.009809971
751126_2582,5.398690224,-4.009809971
751127_2582,5.398690224,-4.009809971
608277_2351,5.317590237,-4.091460228
608278_2351,5.317590237,-4.091460228
608279_2351,5.317590237,-4.091460228
748309_2611,5.457509995,-4.034739971
748310_2611,5.457509995,-4.034739971
748311_2611,5.457509995,-4.034739971
